"","GSM416567","GSM416568","GSM416569","GSM416570","GSM416571","GSM416572","GSM416573","GSM416574","GSM416575","GSM416576","GSM416577","GSM416578","GSM416579","GSM416580","GSM416581","GSM416582","GSM416583","GSM416584","GSM416585","GSM416586","GSM416587","GSM416588","GSM416589","GSM416590","GSM416528","GSM416529","GSM416530","GSM416531","GSM416532","GSM416533","GSM416534","GSM416535","GSM416536","GSM416537","GSM416538","GSM416539","GSM416540","GSM416541","GSM416542","GSM416543","GSM416544","GSM416545","GSM416546","GSM416547","GSM416548","GSM416549","GSM416550","GSM416551","GSM416552","GSM416553","GSM416554","GSM416555","GSM416556","GSM416557","GSM416558","GSM416559","GSM416560","GSM416561","GSM416562","GSM416563","GSM416564","GSM416565","GSM416566"
"FLJ46210",0.57320786,0.12915087,-0.2377944,0.44978476,-0.6253762,-0.14733267,-0.6823096,-0.369349,-0.7807846,-0.15980387,-0.22175598,0.032048702,0.05713272,-0.112370014,0.28802633,-0.14529276,-0.3770237,0.047819138,0.41355085,-0.6772785,-0.43878603,-0.21441221,0.062325954,-0.32076454,0.06578541,0.60090685,0.537025,0.24728441,-0.3821187,-0.72796535,-0.45994282,-0.1668582,0.002222061,0.050755978,0.2198844,-0.3724866,-0.3720231,-0.35347366,-0.66109514,0.19090939,-0.8912983,0.16616964,0.08989668,0.054499626,0.13186598,-0.8907747,0.16210318,-0.016850948,-0.71356153,0.023310184,-0.0487252855555556,0.24591684,0.12157202,0.06832552,0.33924007,-0.41375113,0.108138084,0.13710117,-0.46200418,0.22181797,0.4039054,-0.24667454,-0.2338109
"GTPBP6",-0.5478096,0.118795395,0.37825108,0.03074646,0.15456104,-0.03833866,0.024737358,0.107748985,0.0424942968,-0.24593353,0.51789856,0.00979805,0.30829334,0.32121277,0.27198124,0.46107388,0.6643257,0.7015619,0.06597042,0.35465717,0.060159683,-0.1724348,0.14434624,0.40521717,0.04442215,-0.75858784,-0.02115345,0.21203518,-0.44555664,-0.20543098,-0.6076126,-0.32037258,-0.6581602,-0.29350185,-0.3192215,-0.57686234,0.08198261,-1.4957352,-0.06725693,-1.176322,-0.33841896,0.06839275,0.22179699,-0.08690834,-0.36726284,0.15289974,-0.1268301,0.41232967,0.22605038,-0.14798737,-1.3080883,-0.48867798,-0.40517998,0.04932213,-0.4178505,0.32929707,-0.5896473,-0.35431004,0.088383675,-0.4338398,-0.78169537,0.1809988,-0.10038376
"IPO8",0.4603033,0.21571827,0.5362835,0.057222366,-0.11567974,-0.6522646,0.4106226,0.14807224,0.12078953,-0.69806385,-0.72683525,0.005962372,0.52597046,-0.760829,0.072992325,-0.88243484,0.6022463,0.075930595,-0.035544395,0.100102425,0.08815575,-0.3072729,-0.8705473,-0.54967785,0.40545082,-0.15329266,0.13037682,-0.15542221,0.39858913,0.27126026,-0.136636161,0.08918667,-0.036981583,-0.03621006,0.15243816,-0.7023716,-0.09697342,-0.096821785,0.24119473,-0.37717342,-0.08381939,-1.0020032,-0.12429142,0.10051346,-0.75815964,-1.1580505,-0.6733656,0.14676476,-0.087483406,0.25037003,0.3792448,-0.70252705,-0.68525505,0.023148537,0.7324877,-0.099419594,0.050434113,0.19230938,-0.17032051,-0.8281021,0.48699284,0.4264784,-0.8479099
"SNRPF",-0.3743887,0.34764957,0.87274647,-0.47661877,0.16189957,0.049674988,0.32466316,0.3752308,0.1277008,-0.029523754,0.49567604,0.2820387,-0.22646332,0.43989086,0.5660839,0.85256386,0.68456745,-0.14037132,0.40325546,0.52618885,0.28292274,0.21999454,0.5587578,0.3668537,-0.45200157,-1.1449814,-1.171813,-0.3320589,-0.91298485,-0.3373909,-0.29112816,-0.77346134,-0.10852909,-0.21738148,-1.0849562,-0.61287594,0.002918243,-0.73757267,0.34968662,-0.7129164,-0.9987354,0.24732018,0.00874424,-0.4413166,0.35014248,0.44460392,-0.4628086,0.092063904,0.57934093,-0.40088558,-1.0221071,-0.16518211,0.12274742,0.28176403,-0.5815325,-0.2690754,-0.49996567,-0.8679428,0.11227703,-0.46642876,-1.1406107,-0.1275549,0.31741714
"ARSI",0.6209202,0.083073616,-0.42483616,0.51919365,-0.6838598,-0.2273612,-0.8311963,-0.32282543,-0.6970353,-0.083758354,-0.48071527,0.00439167,0.16807985,-0.0711569791,0.3809619,0.08551407,-0.42884827,0.1615777,0.24228573,-0.6136031,-0.4640937,-0.1923852,0.07017803,-0.33862162,0.08788872,0.48667526,0.5391445,0.31156063,-0.42794228,-0.37834454,-0.41623974,0.027516842,-0.19802237,0.0861392,0.12609339,-0.3584175,-0.13058996,-0.32993746,-0.53186655,0.14810133,-0.94070625,0.095113754,0.029510498,0.036981583,0.12742424,-1.0456853,0.14817286,-0.10796976,-0.582674,0.06753111,-0.12608004,0.3247738,0.20648336,-0.0659523,0.07615471,-0.36097002,0.24845648,0.076384544,-0.5134907,0.19872761,0.364707,-0.30377674,-0.20691824
"TNFSF18",0.523263,0.07263136,-0.35615396,0.42601967,-0.5436411,-0.51303387,-0.80948687,-0.4253602,-0.74682856,-0.043972015,-0.32847548,0.029828548,0.27235842,0.123901844,0.20789385,-0.008463383,-0.2088747,-0.006269932,0.21567535,-0.69118166,-0.33301067,-0.21311712,0.08237171,0.050614834,0.081329346,0.62548494,0.41993332,0.26733065,-0.22863626,-0.651351,-0.41924286,0.007874966,-0.10936737,-0.1527276,0.23119688,-0.40998554,-0.40656376,-0.5303254,-0.71118736,0.005487919,-0.91755724,0.17844486,0.12492514,0.16686344,0.2440238,-0.7836299,0.29299116,0.1749115,-0.99947643,0.08535862,0.1638627,0.20062637,0.040964603,-0.0906123159,0.23519564,-0.5417199,0.07426834,-0.0394063,-0.341187,0.28573227,0.24970102,-0.268795,-0.12706184
"LOC644943",0.5471082,0.07451916,-0.3531046,0.48276234,-0.7781472,-0.23231745,-0.74901915,-0.17938423,-0.86305046,-0.13327742,-0.31731606,0.113325596,0.23438835,-0.1644454,0.30341244,-0.0643226297777778,-0.5527835,0.022216797,0.44235992,-0.63563776,-0.4856739,0.08407307,0.1865325,-0.40614557,0.05466509,0.5415759,0.5594659,0.14797354,-0.44217443,-0.45121574,-0.4083085,-0.2090683,-0.08611107,0.26424742,0.21553707,-0.2365675,-0.3694868,-0.42929077,-0.7206888,0.020004272,-0.8300929,0.14036465,0.12823153,0.006106377,0.1498208,-0.9849334,0.17974949,0.016711712,-0.6732178,0.06546354,-0.21861362,0.332407,0.109097004,-0.09648657,0.16476917,-0.32879305,0.07052517,0.1559434,-0.27629566,0.32209253,0.21502686,-0.20714903,-0.29249716
"C15orf33",0.4969368,0.1024456,-0.27602673,0.6078701,-0.8002949,-0.46740627,-0.56075,-0.344985,-0.9386883,-0.14780235,-0.36668634,0.06809425,0.2401638,0.03980398,0.20887613,-0.14186668,-0.26795435,0.008901596,0.27321672,-0.66880655,-0.3512168,-0.0807745181111111,0.06510925,-0.32717466,0.07955217,0.5647912,0.700408,0.3549738,-0.46856403,-0.62932634,-0.3493781,-0.24770069,-0.16618633,0.090856075,0.15047884,-0.20332336,-0.113960266,-0.3811698,-0.57694817,0.09503031,-0.8385787,0.08677721,0.015677929,0.08091164,0.2335577,-0.8034692,0.30696344,0.025793076,-0.7892122,0.07345009,-0.0313344,0.22899151,0.070436,-0.09072113,0.17860842,-0.44730902,0.04901457,0.27968788,-0.57980204,0.21191883,0.24396276,-0.25313902,-0.38523483
"AQP8",0.55292034,0.122290134,-0.44453144,0.68557644,-0.89001036,-0.33576632,-0.54493475,-0.24271822,-0.8384142,0.07104349,-0.39447308,0.21284962,0.13925791,-0.036292076,0.236135,0.041428566,-0.205482,0.025099754,0.3951583,-0.66837835,-0.40011787,-0.0735754492,0.032212734,-0.17087841,0.03353691,0.5024314,0.6862292,0.39624977,-0.27532148,-0.5009146,-0.49863243,-0.2656231,-0.17054558,0.16307068,0.1173296,-0.29349613,-0.41355038,-0.5784278,-0.755383,-0.07760191,-0.96424246,-0.06739235,0.08798838,0.057682514,0.058404446,-0.77281046,0.15653133,0.10849619,-0.7362995,0.05981779,-0.19233036,0.31912947,0.01386261,0.0887804,0.06516743,-0.42687225,0.076313496,0.1323452,-0.6478143,0.2981367,0.35519552,-0.23331022,-0.04343319
"UBE2Q2",-0.7611141,0.023569107,-0.057826996,-0.60934925,0.21083641,0.44678116,0.47582054,0.11272049,0.27840233,-0.082279205,-0.112179756,-0.2725954,-0.5954895,0.015540123,-0.24651814,0.2654066,-0.03071022,0.000967026,-0.46058846,0.16212082,0.1141634,0.15173435,0.003266335,-0.22025967,-0.6128597,-0.48503304,-0.9935751,-0.5303354,-0.694149,0.57887363,0.07192898,-0.005667687,0.052690506,0.08558941,-0.82704544,0.1427841222,0.1133194,-0.1708107,0.76037407,0.046427727,0.6369362,0.20062065,0.4974432,-0.46865082,-0.34862423,-0.104397774,-0.56578445,-0.722599,0.124557495,-0.5580425,-0.8390217,-0.35201073,0.5381031,0.46459293,-1.2225418,0.2477932,-0.26905727,-0.58343315,0.41607666,0.038002968,-0.75679207,0.009542465,0.38381004
"TMEM16B",0.5244098,0.15840864,-0.16748095,0.39731073,-0.87854147,-0.410573,-0.8643856,-0.38637304,-0.9027295,-0.2764535,-0.3056817,0.18821812,0.28411245,0.061975002,0.2626109,-0.054413795,-0.20928001,0.12908602,0.42886257,-0.7193265,-0.3156724,-0.18237114,0.15062761,-0.22944736,0.09063673,0.52796745,0.60935926,0.347651,-0.44581223,-0.64746857,-0.4943185,-0.30256844,-0.14780092,0.079948425,0.39501572,-0.3534894,-0.6374345,-0.52277756,-0.80272627,-0.09227562,-1.0176144,0.093456745,0.0120368,0.11311865,0.072481155,-0.76173544,0.24322653,0.1567812,-0.91155386,0.071918964,0.19117689,0.39525986,0.23707438,-0.07846022,0.28056574,-0.378232,0.1177200317,0.11802006,-0.41178274,0.18275595,0.27988482,-0.29056215,0.09736967
"VEGFA",0.39910507,0.115687582,-0.020687103,0.262599,-0.63940716,-0.27817822,-0.7858505,-0.3516693,-0.7095413,-0.11259556,-0.27379704,0.06735039,0.13496733,0.13090324,0.3924904,0.17054272,0.034858704,0.08577442,0.5479288,-0.52282906,-0.0805912,-0.14776802,0.01937294,-0.17094898,-0.14426327,0.45701694,0.42355776,0.013319492,-0.24050617,-0.35405064,-0.4380846,-0.13063431,-0.45729637,-0.111070156,0.058415413,0.18360615,-0.3477049,-0.7576432,-0.5311136,-0.4849267,-1.0292549,0.13624573,0.17111969,-0.07439232,0.06784248,-0.72147465,0.07289314,0.009701729,-0.9446087,0.029182434,0.005275726,0.059799194,-0.048747063,0.26159668,0.15301037,-0.6091299,0.16125202,0.012259483,-0.34664822,0.24466896,0.19730091,-0.2574978,0.14128399
"MUC7",0.50183296,0.051822662,-0.3120184,0.51958275,-0.8821335,-0.24506855,-0.6198354,-0.39169073,-0.9283309,-0.12911701,-0.21668482,0.03826189,0.22933388,-0.21695232,0.21406126,-0.09122467,-0.36367798,0.03333187,0.3513217,-0.625051,-0.32488728,0.03765011,0.12908316,-0.33343315,0.04264927,0.52505493,0.62124395,0.2096262,-0.26666832,-0.48085165,-0.47564602,-0.22840309,-0.2797594,0.005666256,0.06827021,-0.21365213,-0.26994276,-0.35090876,-0.53151655,9.63211e-05,-0.92411613,0.03935671,0.0208807,0.12749577,0.18160391,-0.96347094,0.11139631,0.080894948,-0.75893164,0.08214426,-0.30303335,0.41541862,0.19873762,0.042871952,0.24484015,-0.2583065,0.088648796,0.18150902,-0.50033855,0.24890661,0.39825773,-0.2211566,-0.25432682
"LOC198437",0.50179005,0.12182665,-0.3096981,0.43458843,-0.91516685,-0.31509495,-0.7546501,-0.224617,-0.7135153,-0.12809563,-0.4404416,0.10850668,0.28895378,0.10363197,0.11948347,0.12620592,-0.23487186,0.13381052,0.35016775,-0.28351593,-0.5149555,-0.0952971458,0.19863081,-0.23043442,0.21640491,0.46129274,0.4306779,0.37419844,-0.36778116,-0.5846391,-0.23448467,-0.2227993,-0.3638506,0.039278507,0.24154949,-0.18842363,-0.3170719,-0.4134674,-0.6879697,0.007038593,-0.9646249,0.024916172,0.007329941,-0.19340801,0.011458874,-0.59072304,0.14378643,0.04680252,-0.7339306,0.0460124,-0.003366947,0.33891726,0.054894447,0.04357338,0.10090971,-0.44770956,-0.005034924,0.16769075,-0.49620342,0.06266022,0.12562704,-0.33440495,-0.050104618
"WBSCR18",-0.46405888,0.36538124,0.13882923,-0.6133766,0.17992115,0.19832039,0.7053585,0.29927444,0.24617481,0.42917252,0.5890627,0.5554209,0.05852413,0.19300747,0.38772678,0.23016071,0.35947895,0.6467371,0.39803505,0.563406,0.29738712,0.6717081,0.42573738,0.5645151,-0.53508186,-1.0432444,-0.8374834,-0.5505152,-1.2751265,-0.33824158,-0.53606796,-0.694685,-0.04914379,0.015936852,-0.6214371,-1.3416147,-0.21305847,-0.5479765,-0.4263096,0.045906067,-0.7037678,0.40445423,0.5077057,-0.488719,0.046095848,0.553596978,-0.74351597,0.017495155,0.91436386,-0.5057249,-0.61336803,-0.46252823,0.260067,0.42046738,-0.34936714,-0.2628498,-0.895772,-0.3404503,-0.49839592,-0.94593906,-1.0394087,-0.3470888,-0.33848667
"LY96",-1.5095835,-0.14086628,-0.65767765,-1.7337523,-1.5808382,-0.3486433,-0.45451736,-1.351985,-0.41005516,0.26167965,-1.0787516,-0.64711285,-2.9009876,-0.45355225,-1.0089617,0.7150135,-0.17249966,-0.322752,-0.19155025,-1.1782732,-0.94624233,0.53134155,-0.92977333,-2.5303535,-2.3720512,0.40742397,-1.922266,0.01710701,-0.5557642,0.5572262,0.59214973,2.1316137,0.49523258,0.95332146,-2.0134573,1.4866152,-1.5807228,0.6427183,0.96577454,0.31009102,0.51753044,1.5293598,1.3452072,0.6145878,0.60265064,-0.3285122,0.72614574,0.011095047,-0.79959774,0.74604607,1.2078161,0.8459387,1.272275,1.0415878,-1.7043982,-0.3042423308,0.87868595,-0.47977448,1.399396,1.3110924,0.9284315,-0.35922432,0.9664402
"JARID1A",0.48300934,0.11334324,-0.30650234,0.4809618,-0.8820672,-0.32460642,-0.7647567,-0.21396351,-1.0186987,0.006550789,-0.2820673,0.05347681,0.13617325,-0.011309624,0.32788038,-0.066753864,-0.2167449,0.034701824,0.45343542,-0.5986662,-0.3772378,-0.295815,0.040427208,-0.19263935,0.01707697,0.5393405,0.6539402,0.3986082,-0.36793137,-0.5262532,-0.5797601,-0.18685532,-0.06627989,0.030034542,0.23761082,-0.44995117,-0.5240083,-0.50663805,-0.8244829,0.14873457,-0.88750935,0.11805105,0.095989704,0.17230749,0.02999401,-1.12746,0.07158756,0.056805134,-0.85218954,0.08981705,-0.10193825,0.35014343,0.0964169021,0.03514862,0.2985196,-0.46887922,0.09549618,0.24038744,-0.40943193,0.3904915,0.33256674,-0.044086933,-0.11360836
"RIMS1",0.5720086,0.121721745,-0.20662689,0.54304695,-0.80062866,-0.4547677,-0.91562796,-0.47184038,-0.7975435,0.018292427,-0.4752388,0.15182686,0.35153484,0.020056725,0.18551016,-0.1199834814,-0.47056866,-0.11082935,0.31269884,-0.647408,-0.3199587,0.047124386,0.06464529,-0.39329386,0.06756163,0.5152359,0.47489882,0.17054224,-0.15284157,-0.4895363,-0.40760612,0.079568386,-0.10753298,0.053146362,0.27692318,-0.21360874,-0.438879,-0.079128265,-0.7321596,0.20911407,-0.7562728,0.033290386,-0.037873268,0.009576798,0.17903662,-1.0727043,0.15971327,-0.13285875,-0.8037143,0.1613698,-0.26446152,0.40174198,0.10068369,-0.25509834,0.18954182,-0.3709321,0.13162327,0.18834639,-0.46456814,0.23789883,0.30343294,-0.10545778,-0.23238182
"TINP1",-1.1311235,0.18434525,0.41128063,-0.9847193,0.1484473226,0.1461153,0.049910545,0.13115406,0.26261997,-0.12792015,0.2255907,-0.20038223,-0.7069664,0.02226162,0.17672539,0.5582285,0.1712904,0.16959,-0.18776798,1.0899534,0.15388489,0.45855236,0.14740753,-0.014349937,-0.89752007,-0.7760134,-0.99806213,-0.57029724,-1.0374594,-0.15664768,-0.06000328,-0.31416416,0.15272045,0.11191845,-0.9195576,-0.44165993,-0.46648598,-0.67532253,0.44860077,-0.19473171,0.3064642,0.3865099,0.42158985,-0.17798424,0.48121357,0.33152294,-0.22041225,-0.26537323,0.75300694,-0.059396744,-0.9988327,0.057807922,0.30937004,0.53801537,-0.6253567,0.09656048,-0.56630135,-0.98425865,0.003417015,-0.05981636,-1.1064539,-0.30565643,0.3444891
"CHMP4C",0.5661516,0.1349163,-0.30597734,0.34528112,-0.7425227,-0.5775957,-0.8421869,-0.3001604,-0.99852085,-0.23701,-0.15237617,0.14227152,0.29216146,-0.15395498,0.10030937,-0.15089417,-0.3275609,0.083176136,0.36411667,-0.5759878,-0.49613142,-0.19375992,0.12314129,-0.1473031,-0.014294624,0.53437567,0.6069298,0.47023344,-0.53546715,-0.4916916,-0.34361315,0.16587639,-0.10264349,0.11985731,0.345428,-0.2814002,-0.52069616,-0.4138403,-0.64670515,0.03897953,-0.9688029,0.1508581173,0.10589647,0.03399992,0.16548443,-0.8662157,0.18510342,0.05761051,-0.90919685,0.039019585,0.1689949,0.2590661,0.11523104,-0.19424438,0.15306616,-0.561429,0.12160349,0.26187706,-0.5309558,0.37651157,0.24027729,-0.27312565,0.005330563
"RPL5",-1.3910637,-0.08158207,0.36195755,-0.8593359,0.45110416,0.37558556,0.31129932,0.68160725,0.53970337,0.7443676,-0.09134102,-0.7570076,-1.0605946,-0.3820572,-0.49362755,0.11024952,-0.50823593,-0.38494205,-0.6201563,-0.20638943,0.12153244,0.2817278,0.6659746,0.17362309,-0.89972115,-0.60459137,-0.97852516,-0.15697098,-0.44445992,0.3589363,0.5372429,0.23894882,0.69720364,0.74179554,-0.86246777,0.33219528,0.18366241,-0.11493111,1.037117,0.42249775,0.44706917,0.20895576,0.38971424,-0.9526129,-0.39965248,-1.0700874,-0.6128168,-0.722559,-0.32696247,-0.5861759,-2.0314941,0.13105679,0.56314564,0.7149887,-1.0128031,0.325099,-0.14849663,-0.8542557,0.27096748,0.34277058,-0.42589188,-0.025560952,0.20651913
"KRTAP19-2",0.5367999,0.13467646,-0.12553978,0.5299568,-0.7988372,-0.47851086,-0.63832045,-0.35221672,-0.6150508,-0.17441225,-0.37912607,0.041113853,0.23086834,0.044044018,0.20630169,0.014101982,-0.26835775,0.07050657,0.35213327,-0.6319914,-0.43135738,-0.09234142,0.005470276,-0.18995953,0.10753107,0.61617565,0.38677835,0.27281618,-0.4781742,-0.60095596,-0.50874424,-0.24648285,-0.039398193,0.048141956,0.14877224,-0.2582445,-0.41757107,-0.43173552,-0.6862879,0.05167532,-0.82265663,0.027878761,-0.07511997,0.037782192,0.072984695,-0.81221294,0.13870573,0.017869473,-0.77159643,0.12438679,-0.054712772,0.2397685,0.023358345,0.059764862,0.074564934,-0.3406167,0.138399494888889,0.13123083,-0.54606915,0.3221407,0.37159538,-0.2471528,-0.17941284
"C14orf166",-0.74353504,-0.113046009555556,0.15786171,-0.51245975,0.6878767,0.66191673,0.80143166,0.37383556,1.1537495,0.58340645,-0.3004532,-0.5861244,-0.69628525,-0.37858486,-0.89793015,-0.51774025,-0.88075924,-0.8809786,-1.0813799,0.136899,0.22570038,0.18485737,0.12577534,0.20086479,0.11029339,-0.8209505,-0.9758463,-0.5691385,0.18259239,0.5458269,0.5936718,0.12516594,0.36798477,0.34374523,-0.13710403,0.102950096,0.57608414,0.7010479,0.78447247,0.4895754,0.8945236,-0.68322945,-0.3319006,-1.0218859,-0.24592304,-0.48571682,-1.2488413,-0.9506407,0.077438354,-1.1580667,-1.2514439,-0.007778168,-0.14473724,0.3777933,-0.2655983,0.27705765,-0.2552452,-0.6441126,0.33341503,-0.30646706,-0.73598766,0.17149925,0.35550308
"TIMM10",-0.5138025,0.13696194,-1.4292097,-1.0452795,-0.0239845282,-0.25066662,0.29820156,-0.30988693,0.28962803,-0.8162794,0.32070065,0.22613811,0.28405094,0.46145535,0.6215792,0.31735325,0.3708191,0.13250828,-1.351491,0.09610844,0.365654,-1.497756,-0.25005627,-0.21872425,0.55551624,-0.8359442,-0.64694405,0.045521736,-0.3758402,-0.89543533,-0.46246052,-0.34972572,-0.011770248,0.13752079,-0.7265005,-0.45731926,-0.033154488,-1.1190691,0.18281174,-1.0149508,-0.7744942,1.2655411,0.0703783,-0.5739975,0.21025753,1.1679611,-0.9187088,0.39456463,0.6552696,-0.33090687,0.027648926,0.0566864,1.0010109,0.30261326,-0.89107037,-0.34782982,-0.053375244,1.3455839,0.63720703,-0.065610886,-0.76220703,0.022943497,0.16596699
"CD7",-0.6558523,0.4128933,0.32198238,0.11011505,0.009161949,-0.11849117,-0.14792824,0.4765396,0.1823206,-0.26748276,0.40422058,-0.030041695,0.34992313,0.14929104,0.45679665,0.12663841,0.526921079,0.26913166,0.11471844,0.48069954,0.30704308,0.33391094,0.51976204,0.65865993,-0.012652397,-0.7754793,-0.10020256,0.38296986,-0.31540966,0.044775963,-0.35992146,-0.80614567,-0.13636398,-0.16621304,-0.7250824,-0.74021816,0.039456367,-1.5270195,0.19312954,-1.5247021,0.2678089,0.69941044,-0.28479385,0.22854328,-1.4967422,-0.36880207,0.3361807,0.4729948,-0.052083015,-0.85200024,-0.42515087,-0.40025043,0.14949322,0.39104557,-0.8676529,0.4015875,-0.97207165,0.24072075,-0.74601173,-0.23902798,-0.9737377,-0.16319942,-1.0046072
"FOXE1",0.6574788,0.23738194,-0.17027426,0.513875,-1.0083866,-0.38700962,-0.7329507,-0.3444476,-0.79443216,0.008852005,-0.42495823,0.09884548,0.21434593,0.010764122,0.10879183,0.034021854,-0.31487226,-0.053148746,0.34422207,-0.7670479,-0.36108208,-0.06943607,0.06957817,-0.2914319,0.058583736,0.6864133,0.5454664,0.34896183,-0.22363901,-0.5169349,-0.41482067,-0.14094973,-0.19084597,-0.13775921,0.11862755,-0.32048798,-0.4785676,-0.34809875,-0.61650085,0.051012516,-0.84956264,0.027132988,-0.054727077,0.046894073,0.09052181,-0.9195628,0.3296256,0.027351856,-0.79166555,0.016936779,-0.28179932,0.23999643,0.08605528,-0.0033148767,0.22611666,-0.4176631,0.15950108,0.16034508,-0.6609082,0.19720173,0.3239851,0.016566277,-0.19438696
"HLA-F",0.36049557,0.08126259,0.7963667,-0.45904064,0.65249443,-0.18862343,0.6847887,0.068899155,0.22258663,-0.41448975,0.02205658,-0.71337605,-0.46302605,-1.2934246,-1.2800341,-1.0347891,-0.408576,-0.7925072,-1.3949594,-0.8253107,-0.22720718,0.33530045,-0.5071058,0.21332741,-0.002641678,-0.87733364,0.097784996,-0.19745731,0.5405855,0.034194946,-0.23110962,0.524518,0.2627411,0.10613632,0.5931835,1.0050592,0.022974014,0.740077,0.43313122,0.12063885,0.46607018,-0.9367161,-1.5662355,-0.4622755,-0.58090115,-0.30577087,-0.71000576,-0.5293598,-1.0523186,0.12238407,-0.33579826,0.54888344,-0.31883144,-0.0107470627777778,0.30596256,-0.19564342,0.7030163,0.67498493,0.14781189,0.08599663,-0.106440544,0.436409,-0.23482609
"IL2RB",-0.29593086,1.1268682,0.12187958,-0.02862835,0.38073635,0.5141144,0.22120953,0.69026184,0.6723051,-0.3223667,0.11661911,0.65344715,0.5886526,0.54960155,-0.1271286,0.001681328,0.51280785,-0.1036396,-0.13196373,0.9721575,0.060473442,0.7718334,-0.43797016,0.3421774,0.733243,-0.83336926,-0.82005215,-0.91109276,0.33508968,0.40920353,-0.54141426,-1.279439,-0.1432106961,-0.60285664,-0.30476665,-0.63170624,0.001659393,-0.6789875,0.017961502,-0.67759705,0.64195347,-0.106962204,-0.7240629,-0.3561945,-1.2627077,0.48992252,-1.1653852,-0.6813383,0.016208649,-1.1796494,0.14580631,-0.6729908,-0.11305237,0.18025303,-1.1505833,0.3119297,-0.4924984,0.83721066,0.044501305,-0.74813175,-1.5179539,0.4806633,-1.1635447
"ACSL1",-1.6065636,-1.0689096,-0.33295155,-1.0745916,0.1415968,0.3832903,0.2626152,-0.8338938,0.36527538,0.8321047,-0.35529804,-1.7638998,-1.3656626,-0.74424744,-2.4626417,-1.2649317,-1.2643108,-1.1150494,-1.4875307,-1.609808,-0.728652,0.110263824,-0.7497282,-1.0688267,-0.309953329625,-0.23451138,-0.09036827,0.518651,1.1690502,1.1868029,0.6978264,2.5225496,-0.24517536,0.69346714,0.68722534,1.8080797,1.1630135,1.3513231,1.137166,0.647522,1.3942757,-0.5347147,-0.4879303,-0.89867115,-1.9491768,-1.5506487,-0.26718807,-0.30245018,-1.8659172,-1.0312948,0.21782494,0.37250137,0.2501955,0.30700588,0.5648842,0.79972553,0.7002487,0.11171532,0.8860216,0.5545769,1.3161898,0.7325039,-0.5067949
"GSTT1",0.8052907,0.30539465,-0.07729006,0.2987213,-1.6003962,-1.3007808,0.12918234,-1.0636697,0.37330484,-0.10077524,-1.168664,0.27904177,-0.3618617,-0.85165405,0.5665841,-0.9098215,-1.066236,0.17555857,0.84041834,0.73024225,-0.096747875,0.1171422,0.17784452,-0.019622326,0.11738348,0.102198124,0.27932882,0.5042949,-1.0884047,-1.3272929,0.24496508,-0.5230074,-0.25507498,-0.05302906,0.1548280236,-0.36138487,-0.70276785,0.011427403,-1.4323335,-0.5600953,-0.65441465,-0.50105715,0.103010654,0.9181504,0.3443637,0.52907705,0.1841178,0.66896296,0.891006,0.76154566,0.09000158,0.26115942,-0.62885714,-0.16645384,-0.54199505,0.21601343,-0.61349535,-0.031287193,0.42861223,-0.44697762,0.009374619,-0.34220076,-0.06471968
"LSM2",-0.49214554,-0.034035683,0.27790546,-0.23163605,0.20245647,-0.07649708,0.1301743516,0.16995525,0.039959908,0.09289074,0.27745628,0.015078545,-0.19202137,0.22147083,0.2645378,0.66825867,0.14202023,0.041176796,0.0697937,0.22014046,0.1284523,0.16028976,0.14921665,0.1458435,-0.14616585,-1.1691551,-0.57813644,0.023791313,-0.30508423,-0.21450043,-0.50540924,-0.111413,-0.07389355,0.09798622,-0.5741186,-0.19778156,0.18473625,-1.0401249,0.32805157,-0.7622118,-0.41890717,0.12434101,0.21787453,-0.41456795,-0.10399151,0.076031685,-0.38632202,0.087623596,0.07511902,-0.60316086,-1.1293898,-0.36104965,0.13796902,0.5279274,-0.25278854,0.17336273,-0.78602886,-0.5169039,0.17146969,-0.28117752,-0.7852125,-0.18402767,-0.017420769
