"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"ZNF496",0.0313004791935898,-0.0564728674634921,0.350803792309644,0.72681890497626,0.926392206150867,-6.41330056647684,"NOT"
"ADAM21",0.0361052589897436,0.0261427832793651,0.350773897029877,0.726841233452838,0.926392206150867,-6.41331094006894,"NOT"
"C9orf93",0.033611788450641,-0.00414825434603175,0.350704671320455,0.726892938332661,0.926392206150867,-6.41333495784679,"NOT"
"ANKRD15",-0.028969467275,-0.00185188753333334,-0.350697809490081,0.726898063522604,0.926392206150867,-6.41333733829344,"NOT"
"IL2",0.0341436064487179,-0.0419088492222222,0.35063784834246,0.72694284981154,0.926392206150867,-6.41335813751997,"NOT"
"RBPMS",0.0334390324480057,-0.00116832118165785,0.350615628733454,0.726959446364327,0.926392206150867,-6.41336584412242,"NOT"
"TARS",-0.0310333348269231,0.025302850047619,-0.35058336533447,0.726983545185523,0.926392206150867,-6.41337703342567,"NOT"
"METTL6",-0.0212031796599003,-0.0140034102504409,-0.350558063276695,0.727002444496117,0.926392206150867,-6.41338580774112,"NOT"
"NRG4",0.0341299918461539,-0.0846892468095238,0.350547658461802,0.727010216396595,0.926392206150867,-6.41338941576766,"NOT"
"OR8B8",0.0325119430884615,-0.0287102299238095,0.350451017035435,0.727082404304595,0.926392206150867,-6.41342292254248,"NOT"
"NFATC4",0.0338375586852565,-0.0398340728031746,0.350324196448817,0.727177138791282,0.926392206150867,-6.41346687883943,"NOT"
"PGA4",0.0316848271352564,-0.0260081025936508,0.350311891249229,0.727186330954595,0.926392206150867,-6.41347114300533,"NOT"
"GIMAP4",-0.0318918423541667,-0.00970581238888889,-0.350202273943562,0.727268218449527,0.926392206150867,-6.4135091225059,"NOT"
"KCNJ9",0.034349475150641,-0.0207536565674603,0.350153254649437,0.72730483839852,0.926392206150867,-6.41352610256436,"NOT"
"AMOT",0.0284410188224359,-0.0291611898063492,0.350094862199835,0.727348461410508,0.926392206150867,-6.41354632635012,"NOT"
"TM9SF4",0.0306708285038461,0.0133856546095238,0.35005341284135,0.727379427363861,0.926392206150867,-6.4135606799844,"NOT"
"ATAD1",0.0319851112926282,0.00490044123650794,0.35004349999646,0.727386833111472,0.926392206150867,-6.41356411248506,"NOT"
"PPYR1",0.0340574098666667,-0.0690284518444444,0.350005801443226,0.727414997410417,0.926392206150867,-6.41357716540204,"NOT"
"C3orf42",0.032394488926282,-0.023332013968254,0.349946563376215,0.727459254474736,0.926392206150867,-6.41359767342761,"NOT"
"NRK",0.0337489117634616,-0.0559395954857143,0.349511203924857,0.727784542260365,0.926514495486187,-6.41374828733947,"NOT"
"TRIM36",0.0376331093666667,0.029705141584127,0.349467810657858,0.727816967182637,0.926514495486187,-6.41376328913324,"NOT"
"FLJ45717",0.0349447267990385,-0.0216778964142857,0.349383768421641,0.727879767811046,0.926514495486187,-6.41379233869239,"NOT"
"EIF2S1",-0.0188684763384615,-0.00194523901904762,-0.349198085299551,0.728018526294464,0.926514495486187,-6.41385649617865,"NOT"
"AGBL1",0.0328592856237179,-0.0422827933460318,0.34912256434455,0.728074964689033,0.926514495486187,-6.41388258056126,"NOT"
"P2RX4",-0.0248391905349359,0.000207528877777782,-0.349105494649502,0.728087721439218,0.926514495486187,-6.41388847552956,"NOT"
"LOC81691",0.0311114106102565,-0.0447480815365079,0.349026063219071,0.728147084198737,0.926514495486187,-6.41391590315993,"NOT"
"C20orf42",0.03455647445,-0.0421049610190476,0.348953765265955,0.728201117231865,0.926514495486187,-6.41394086219855,"NOT"
"TBX6",0.0346669148137465,0.0124604164409171,0.348917651506676,0.728228107945358,0.926514495486187,-6.41395332763061,"NOT"
"NDUFS1",0.0266697477778846,-0.0377432823,0.348850982457317,0.728277935986732,0.926514495486187,-6.413976336494,"NOT"
"MGC9850",-0.0285805066805556,0.0120205557354497,-0.348804474535486,0.728312696419252,0.926514495486187,-6.41399238474272,"NOT"
"PCDHB14",0.034037945426282,-0.0495428526349206,0.348728214068638,0.728369695403404,0.926514495486187,-6.41401869493491,"NOT"
"WDR60",-0.0200390913980769,0.00160859965714286,-0.348387639317144,0.728624268243818,0.926514495486187,-6.41413612474297,"NOT"
"C3orf20",0.0336118695267094,0.00630519145502646,0.348303734905792,0.728686989817845,0.926514495486187,-6.41416503734216,"NOT"
"FLJ45974",0.0332573873269231,-0.00617914180952381,0.34830241038898,0.728687979956825,0.926514495486187,-6.41416549370143,"NOT"
"PPM1J",0.0314846967681624,-0.0385770344708995,0.348262492634397,0.728717820583994,0.926514495486187,-6.41417924646215,"NOT"
"KIAA1909",0.0347908539804487,-0.0618652392746032,0.348164566794226,0.728791027094696,0.926514495486187,-6.41421297794636,"NOT"
"HTR3A",-0.0294796605712251,-0.0111521301869489,-0.348113318738684,0.728829339658641,0.926514495486187,-6.41423062705757,"NOT"
"CHST9",0.0343142985576923,-0.00451610126190476,0.34805725838545,0.728871250643925,0.926514495486187,-6.41424993049195,"NOT"
"SLC24A5",0.0313965793519231,-0.0455492201809524,0.348003115887921,0.728911728617514,0.926514495486187,-6.41426857060472,"NOT"
"SLC15A2",-0.0252178722358974,-0.011575997631746,-0.347955498590642,0.728947328864237,0.926514495486187,-6.41428496184161,"NOT"
"SPAG17",0.0340345246461538,-0.042023891352381,0.347924893815167,0.728970210309402,0.926514495486187,-6.41429549570167,"NOT"
"CNTN6",0.0311503943432692,-0.0231183626619048,0.347919053559841,0.728974576763268,0.926514495486187,-6.41429750575472,"NOT"
"ZNF497",0.0316659855153846,-0.0745511092285714,0.347856959231621,0.729021002004926,0.926514495486187,-6.41431887481231,"NOT"
"OR9I1",0.0342346358948718,-0.0169020099936508,0.347791648886321,0.72906983281935,0.926514495486187,-6.41434134652498,"NOT"
"C10orf113",0.0318860017211538,-0.0171971090119048,0.347757480940765,0.729095379734412,0.926514495486187,-6.41435310121489,"NOT"
"CCDC33",0.0355086583282051,-0.0293318888063492,0.347691298352388,0.729144864443482,0.926514495486187,-6.41437586652777,"NOT"
"LOC440925",0.0318218270576923,-0.0262385084761905,0.347661185765496,0.729167380000912,0.926514495486187,-6.41438622314727,"NOT"
"DACT2",0.032915188195869,-0.0248747837001764,0.347652603868896,0.729173796835937,0.926514495486187,-6.41438917455461,"NOT"
"FAM78B",0.0355181669729345,-0.0266118645061728,0.347622623829641,0.729196213590766,0.926514495486187,-6.41439948444558,"NOT"
"C1orf14",0.0343088391346154,-0.0574566515714286,0.347553156446348,0.729248156837065,0.926514495486187,-6.41442337030752,"NOT"
"NUTF2",-0.0196606958314103,-0.011632278568254,-0.347517315046529,0.729274957230008,0.926514495486187,-6.4144356922559,"NOT"
"IRX5",0.034629964491453,-0.0262069807671958,0.347516666135287,0.729275442456256,0.926514495486187,-6.41443591533404,"NOT"
"PQLC2",0.0348938062358974,-0.0307479241634921,0.347284119646469,0.729449337256027,0.926514495486187,-6.41451583180201,"NOT"
"RFC3",-0.0190290381972934,0.00582248499823633,-0.347241707709971,0.729481053804317,0.926514495486187,-6.41453040125743,"NOT"
"EXTL1",0.0302614325024038,-0.0168621265833333,0.347210402375207,0.729504464903075,0.926514495486187,-6.4145411542077,"NOT"
"OR5P3",0.031868829875,-0.00676399595238095,0.347207829023927,0.729506389346315,0.926514495486187,-6.41454203807538,"NOT"
"SYT14",0.0338873475685897,-0.0372718504634921,0.34720761229567,0.729506551423462,0.926514495486187,-6.41454211251462,"NOT"
"TMEM129",-0.0257985567072649,0.00172469297883598,-0.347162984295898,0.729539926102042,0.926514495486187,-6.41455743982359,"NOT"
"C1orf61",-0.0273279132586539,-0.0118004908904762,-0.347131690687331,0.729563329079422,0.926514495486187,-6.41456818631807,"NOT"
"UPK3A",0.0295315619255698,-0.051411129361552,0.346949596601151,0.729699513553677,0.926514495486187,-6.41463069984465,"NOT"
"OR1N2",0.0322507344884616,0.00188845848095238,0.346917663291486,0.72972339672667,0.926514495486187,-6.41464165929149,"NOT"
"NLF1",0.0342131481590545,-0.0429755554305556,0.346831295231662,0.72978799341922,0.926514495486187,-6.41467129559826,"NOT"
"COX7A1",0.0312597041192308,-0.0264032246761905,0.346777730940752,0.729828056390289,0.926514495486187,-6.41468967193693,"NOT"
"SEMA7A",0.0355746703347578,-0.0378855494938272,0.346747666074048,0.729850543490481,0.926514495486187,-6.4146999850726,"NOT"
"CALB2",0.0281243747596154,0.00393725331547619,0.346731978125054,0.729862277429593,0.926514495486187,-6.4147053661479,"NOT"
"ACTA1",0.0321223646025641,-0.0361299610079365,0.346622321088836,0.729944298177247,0.926514495486187,-6.41474297249776,"NOT"
"FOXP4",0.0270740485913461,0.0185666862142857,0.346355226274724,0.730144091695669,0.926514495486187,-6.41483452177838,"NOT"
"CLDN10",0.0352609362326923,-0.0014076985047619,0.346353497498768,0.730145384923782,0.926514495486187,-6.4148351141037,"NOT"
"PALM2-AKAP2",0.033196491398718,-0.0228539529555556,0.346326569738006,0.730165528605307,0.926514495486187,-6.41484433990123,"NOT"
"FAM73A",0.0290241931567308,-0.0259345217190476,0.346305815532342,0.73018105420394,0.926514495486187,-6.41485145007158,"NOT"
"CD48",0.0654334685141027,-0.0985825533603175,0.346290831080334,0.730192263693217,0.926514495486187,-6.4148565833217,"NOT"
"C1orf88",0.0303094140294872,0.0222458675063492,0.346282143615873,0.730198762592473,0.926514495486187,-6.41485955930035,"NOT"
"MS4A10",0.033951957150641,-0.0421310173888889,0.346181239884764,0.730274247883789,0.926520382012103,-6.41489411944219,"NOT"
"SLC7A8",0.0324355599006411,-0.00807503874603175,0.345985198518305,0.730420912530079,0.926520382012103,-6.41496123611297,"NOT"
"PNKP",-0.0270694907102564,0.0158860540603175,-0.345967684855112,0.730434015536862,0.926520382012103,-6.41496723024279,"NOT"
"KISS1",0.0332298822064103,-0.0478828259555556,0.345850551894512,0.730521651696519,0.926520382012103,-6.41500731175139,"NOT"
"LOC200810",-0.0319303833294872,-0.0757060020253968,-0.345843231084082,0.730527129076204,0.926520382012103,-6.41500981639677,"NOT"
"SOCS1",-0.0324300335096154,0.0236400784285714,-0.345818039365631,0.730545977452891,0.926520382012103,-6.41501843475493,"NOT"
"RHBDL1",-0.0315723633830129,-0.041021569484127,-0.345758610539412,0.730590442601447,0.926520382012103,-6.41503876351786,"NOT"
"ART3",0.0313904728923077,0.000478347638095238,0.345724369442283,0.730616062499094,0.926520382012103,-6.41505047475715,"NOT"
"PAPOLB",0.0332553018742877,-0.0502938265308642,0.345675942080501,0.730652297378084,0.926520382012103,-6.41506703605072,"NOT"
"MED6",0.0271574258589744,0.026366739984127,0.345448965486025,0.730822136609819,0.926672492127235,-6.4151446271876,"NOT"
"PGGT1B",0.0283653353554131,-0.0397128199347443,0.3452833406572,0.730946076816436,0.926747847716452,-6.4152012133954,"NOT"
"LOC283392",0.0359179154871795,-0.0335007072698413,0.345155164005643,0.731041998768691,0.926747847716452,-6.41524498676362,"NOT"
"FLJ20323",0.0182477160673077,0.00875454414285715,0.345121966789347,0.731066842853748,0.926747847716452,-6.41525632124247,"NOT"
"CYP2B6",0.0351213512660256,-0.0342834159126984,0.345102884107181,0.731081124054527,0.926747847716452,-6.4152628361241,"NOT"
"PAX5",0.0322445261525641,-0.0286575455746032,0.344467384550117,0.731556777030672,0.927160351954525,-6.41547959244565,"NOT"
"MGC26647",0.0320135050044872,-0.0444428760746032,0.344239892020587,0.731727074234508,0.927160351954525,-6.41555708888373,"NOT"
"PPP2R4",0.0285116102685897,-0.00761034400634921,0.344206970874908,0.731751719587301,0.927160351954525,-6.4155682994069,"NOT"
"GAGE6",0.0252638106544872,-0.00694710130793651,0.344186207352661,0.731767263673317,0.927160351954525,-6.41557536938748,"NOT"
"CSS3",0.032922719349359,-0.068396100015873,0.344136211294147,0.731804692420251,0.927160351954525,-6.41559239130479,"NOT"
"WBSCR23",0.0316467849911859,-0.0641843431944445,0.344077803072099,0.731848419624596,0.927160351954525,-6.4156122741502,"NOT"
"RASSF1",0.0303183564923077,-0.00193375626666667,0.344033394682472,0.731881666476717,0.927160351954525,-6.41562738903764,"NOT"
"KIAA1586",0.0250995562131411,-0.0377177723412698,0.344019806543474,0.731891839496208,0.927160351954525,-6.4156320135229,"NOT"
"OR5B21",0.0328906212057693,-0.0368368268952381,0.343964351487318,0.73193335748138,0.927160351954525,-6.41565088479341,"NOT"
"ADPN",0.0332971186474359,-0.0518854428968254,0.343946705503205,0.731946568811196,0.927160351954525,-6.41565688905894,"NOT"
"TEKT2",0.0372873529338942,-0.0317878933154762,0.343934690629446,0.731955564244892,0.927160351954525,-6.41566097709351,"NOT"
"SMO",0.0331299493084046,-0.0518524715114638,0.343756610930768,0.732088895413422,0.927190878966125,-6.41572155163735,"NOT"
"FLJ20850",-0.0246079976946314,-0.0184235168980159,-0.343742821062721,0.732099220457003,0.927190878966125,-6.41572624101374,"NOT"
"CTAG1B",0.0360383889320513,-0.0442869490539683,0.343641327057042,0.73217521473475,0.927190878966125,-6.41576074925322,"NOT"
"PCDHGB1",0.0321022456570513,-0.0179011303015873,0.343629909301745,0.732183764019157,0.927190878966125,-6.41576463068581,"NOT"
"LOC653744",0.0320499844884616,0.00572788463809524,0.343510603885581,0.732273098490832,0.927190878966125,-6.41580518052703,"NOT"
"ALG14",-0.0225875791634615,-0.0451720491428571,-0.343502529881377,0.732279144342809,0.927190878966125,-6.41580792423407,"NOT"
"PPP1R8",-0.0187372275307692,0.0282511377428571,-0.343369190498111,0.732378991950573,0.927254099950507,-6.41585322631202,"NOT"
"DBF4",0.0312548830744302,-0.0433447667389771,0.343262930379579,0.732458565295545,0.927267888643276,-6.41588931565644,"NOT"
"TREX2",0.0307281865836895,-0.0660178217160494,0.343221331219901,0.73248971780531,0.927267888643276,-6.41590344103366,"NOT"
"MGC57359",0.0299078240049858,-0.0193426083421517,0.343001385088588,0.732654437129679,0.927400806309127,-6.41597809741146,"NOT"
"AIF1",0.0351172001801282,-0.0330819143825397,0.342947806197139,0.732694564674459,0.927400806309127,-6.41599627648643,"NOT"
"STON1",0.0323781652608975,-0.0658338333444445,0.342792125561441,0.732811164860757,0.927485194416667,-6.41604908216311,"NOT"
"TMEM54",0.0337161122442308,0.0404746345333333,0.342711478320856,0.732871569734449,0.927498452063437,-6.41607642769398,"NOT"
"TDH",0.0328098634173077,-0.0333591216285714,0.342643840108998,0.732922232134998,0.927499378986288,-6.41609935723387,"NOT"
"FGF21",0.0301699509,-0.0196582277285714,0.342519142650837,0.73301563619248,0.927501873055756,-6.41614161819377,"NOT"
"ICAM4",0.0386705593269231,0.0191135020952381,0.342385659310551,0.733115625752781,0.927501873055756,-6.41618683977233,"NOT"
"RNF44",-0.0274821783448398,0.0206365728306349,-0.342358404524868,0.733136042308135,0.927501873055756,-6.41619607100819,"NOT"
"ZD52F10",0.0345563180961539,-0.0423922651428571,0.342328068502645,0.73315876724419,0.927501873055756,-6.41620634500226,"NOT"
"FLJ35695",0.0316364796032764,-0.0467744178765432,0.342296866172305,0.733182141387379,0.927501873055756,-6.41621691144511,"NOT"
"MAGEC1",-0.0311494530783476,-0.00590606192945326,-0.342204347850706,0.733251449764497,0.927501873055756,-6.41624823646174,"NOT"
"ZNF157",0.0315338253294872,-0.00269753032698413,0.342174628668434,0.733273713807969,0.927501873055756,-6.41625829704432,"NOT"
"PGAM5",0.0321036046108974,-0.0149790235444444,0.342101174080005,0.733328743094289,0.927508322442944,-6.4162831592673,"NOT"
"LENEP",0.0315659561139601,-0.0291676100246914,0.341903355164712,0.733476948204055,0.92755318987796,-6.41635008871527,"NOT"
"IGFL4",0.0345831115108974,-0.0282656210349206,0.341814716099887,0.73354335951786,0.92755318987796,-6.41638006607036,"NOT"
"KRTAP5-3",0.0336799496987179,-0.0671278174126984,0.341805632303689,0.733550165513025,0.92755318987796,-6.41638313773409,"NOT"
"KRTAP3-2",0.0313722742692308,-0.0392695388095238,0.341682901045951,0.733642123477295,0.92755318987796,-6.41642463103801,"NOT"
"PRPF8",0.0347166369326923,0.0134267429761905,0.341446410557441,0.73381932801428,0.92755318987796,-6.41650454248559,"NOT"
"SPANXB1",0.0345342294704416,-0.00318921067901235,0.341420113424649,0.733839033597747,0.92755318987796,-6.4165134250263,"NOT"
"KCNT2",0.0351487101628206,-0.0341346959111111,0.341390879053791,0.733860940391598,0.92755318987796,-6.41652329889537,"NOT"
"C20orf134",-0.0254814715889423,-0.0211367263690476,-0.341377665008971,0.73387084241692,0.92755318987796,-6.41652776164458,"NOT"
"FLJ45910",0.027269329835114,-0.0341780398712522,0.341256959693114,0.733961295777946,0.92755318987796,-6.4165685192077,"NOT"
"TTBK2",0.0296907791211538,-0.0364938965857143,0.341149112516648,0.734042116783116,0.92755318987796,-6.41660492291976,"NOT"
"GRIN2A",0.0319502614660257,-0.0450538150031746,0.341047219217927,0.734118478701345,0.92755318987796,-6.41663930637181,"NOT"
"TMEM26",0.0345611712711539,-0.0600452198380952,0.341045527594474,0.734119746477783,0.92755318987796,-6.41663987711643,"NOT"
"PTER",0.0295805863974359,-0.00276927658730159,0.341006953640478,0.734148655683336,0.92755318987796,-6.41665289099489,"NOT"
"OR5H6",0.0335121848283476,-0.022751230356261,0.340996615014256,0.734156404020351,0.92755318987796,-6.41665637873716,"NOT"
"LOC653546",0.0345810489066952,-0.0156697160934744,0.340943356548027,0.734196319292344,0.92755318987796,-6.41667434384577,"NOT"
"PDK1",0.0324855791634616,0.00252049435119048,0.340916369812674,0.73421654514346,0.92755318987796,-6.41668344592503,"NOT"
"AKAP10",0.035691926448718,-0.0937244320793651,0.340903874037205,0.734225910463642,0.92755318987796,-6.41668766025382,"NOT"
"KIAA1005",0.0305154646121795,-0.0373663060793651,0.340854375318983,0.734263009106127,0.92755318987796,-6.41670435269302,"NOT"
"FCHSD1",0.0301167599782051,0.00319613264126984,0.340701969137472,0.734377239528776,0.927607669635754,-6.41675573341992,"NOT"
"GHSR",0.0328146777371795,-0.0524367781269841,0.340501929418266,0.734527181028191,0.927607669635754,-6.41682313809829,"NOT"
"TNIP2",-0.0223429344801282,-0.0185028350174603,-0.340492857453582,0.734533981242956,0.927607669635754,-6.41682619402041,"NOT"
"FTMT",0.0351715008621795,-0.0381974638412698,0.340489552922635,0.734536458277302,0.927607669635754,-6.41682730714272,"NOT"
"STYX",0.0348482961103989,-0.0646959371446208,0.340463729813458,0.734555815048554,0.927607669635754,-6.41683600521646,"NOT"
"ATP9B",-0.0217850953224359,0.00580060336825397,-0.340365647910072,0.734629337935245,0.927637453707098,-6.4168690364417,"NOT"
"PKP1",0.0326759854891026,-0.0450454999079365,0.340296475901082,0.73468119125625,0.927639872809686,-6.41689232592513,"NOT"
"OR2J3",0.0338888761919872,-0.0348206428936508,0.340077129362624,0.734845627885497,0.927784434418609,-6.41696614638801,"NOT"
"ALDH3A1",0.0313043511397436,-0.0524040627111111,0.339947934557056,0.73494248664619,0.927843661270873,-6.41700960434113,"NOT"
